Object_Id  Timestamp Type Lat Lng 
43 21 point 50.6293508 3.0769212
45 21 point 50.648113 3.0500467
46 21 point 50.6392437 3.0537589
47 21 point 50.639998 3.0797674
48 21 point 50.6386544 3.073402
49 21 point 50.6268016 3.0322585
0 22 point 50.6309001 3.0603601
3 22 point 50.6250213 3.061195
4 22 point 50.6342008 3.0811505
5 22 point 50.6322297 3.0290779
7 22 point 50.6182551 3.0817511
8 22 point 50.6453329 3.0648325
10 22 point 50.6328842 3.06125
13 22 point 50.6201357 3.0818191
14 22 point 50.6264654 3.0406214
16 22 point 50.6462324 3.0619223
17 22 point 50.6432759 3.0351317
18 22 point 50.6401319 3.0372078
19 22 point 50.6365469 3.0832374
21 22 point 50.6418302 3.0574175
22 22 point 50.6361491 3.0503724
23 22 point 50.6162723 3.0643299
24 22 point 50.6323281 3.0637002
29 22 point 50.6226402 3.0447553
30 22 point 50.6317232 3.0649177
31 22 point 50.6183449 3.0405675
32 22 point 50.6318314 3.0808398
33 22 point 50.6366464 3.0356063
34 22 point 50.6486934 3.0454433
35 22 point 50.640196 3.0837794
36 22 point 50.6245115 3.0307537
38 22 point 50.6199564 3.081856
39 22 point 50.6305145 3.0868305
40 22 point 50.6436098 3.0733908
41 22 point 50.6309001 3.0603601
43 22 point 50.6293252 3.0769386
45 22 point 50.6482084 3.0500123
46 22 point 50.6394019 3.0538042
47 22 point 50.6403772 3.0810304
48 22 point 50.6380582 3.0721209
49 22 point 50.6265306 3.0325499
0 23 point 50.6306595 3.0600669
3 23 point 50.6250215 3.0612964
4 23 point 50.6342329 3.0807764
5 23 point 50.6323599 3.0294253
7 23 point 50.6186569 3.0816615
8 23 point 50.6457872 3.0642893
10 23 point 50.6331829 3.0608342
13 23 point 50.6199529 3.08171
14 23 point 50.6264835 3.0406249
16 23 disappearpoint 50.6462273 3.0618864
17 23 point 50.6432992 3.035213
18 23 point 50.6403124 3.037196
19 23 point 50.6374069 3.0836989
21 23 point 50.6417864 3.0572677
22 23 point 50.634598 3.048759
23 23 point 50.6163025 3.0637295
24 23 point 50.6323086 3.0636349
29 23 point 50.6225752 3.0448427
30 23 point 50.6317416 3.064424
31 23 point 50.6181631 3.0414414
32 23 point 50.631779 3.0809368
33 23 point 50.6367315 3.0356348
34 23 point 50.6485598 3.0453052
35 23 point 50.6402099 3.0844324
36 23 disappearpoint 50.6243268 3.0303142
38 23 point 50.6201236 3.0819459
39 23 point 50.6305386 3.0868276
40 23 point 50.6437555 3.0737147
41 23 point 50.6306595 3.0600669
43 23 point 50.6293569 3.0771376
45 23 point 50.6483 3.0499507
46 23 point 50.6398448 3.0537738
47 23 point 50.640617 3.0815898
48 23 point 50.63772 3.0713941
49 23 point 50.6262138 3.032909
0 24 point 50.6304277 3.0597816
3 24 point 50.6250782 3.0612941
4 24 point 50.6342863 3.0804191
5 24 point 50.6324746 3.0297311
7 24 point 50.6190296 3.0816255
8 24 point 50.6456332 3.0639215
10 24 point 50.6334552 3.0613786
13 24 point 50.6196594 3.0817161
14 24 point 50.6265423 3.0406361
17 24 point 50.6430127 3.0354373
18 24 point 50.640781 3.0371638
19 24 point 50.6374939 3.0826706
21 24 point 50.6417794 3.0572582
22 24 point 50.6345404 3.0486992
23 24 point 50.6163351 3.063074
24 24 disappearpoint 50.632015 3.0639129
29 24 point 50.6225307 3.0448974
30 24 point 50.631687 3.0643088
31 24 point 50.618061 3.0421545
32 24 point 50.6317275 3.0809994
33 24 point 50.6367775 3.0357269
34 24 point 50.6483624 3.0449633
35 24 point 50.6396025 3.0844052
38 24 point 50.6202499 3.0821211
39 24 point 50.6305405 3.0860155
40 24 point 50.6438676 3.0742099
41 24 point 50.6304277 3.0597816
43 24 point 50.6293242 3.0772207
45 24 point 50.6484261 3.0498716
46 24 point 50.6398662 3.0543237
47 24 point 50.640929 3.0821746
48 24 point 50.6375956 3.0712841
49 24 point 50.6249883 3.0342136
0 25 point 50.6302181 3.0595242
3 25 point 50.6260477 3.0612552
4 25 point 50.6343864 3.0800273
5 25 point 50.6323311 3.0298769
7 25 point 50.6194103 3.081568
8 25 point 50.6455821 3.0638371
10 25 point 50.6334863 3.0614701
13 25 point 50.6191106 3.0817148
14 25 point 50.62651 3.0405765
17 25 disappearpoint 50.6427978 3.0367624
18 25 point 50.6411435 3.03716
19 25 point 50.637162 3.0824925
21 25 point 50.6417701 3.0572511
22 25 point 50.634529 3.0486873
23 25 point 50.6164283 3.0619332
29 25 point 50.6225456 3.0450232
30 25 point 50.6316441 3.0643786
31 25 point 50.6180211 3.0430629
32 25 point 50.6316633 3.0810226
33 25 point 50.6367418 3.0358496
34 25 point 50.6483089 3.0447365
35 25 point 50.6386964 3.0844311
38 25 point 50.6203347 3.0822923
39 25 point 50.630541 3.0859583
40 25 point 50.6438901 3.0743095
41 25 point 50.6302181 3.0595242
43 25 point 50.6290839 3.0756738
45 25 point 50.6485313 3.0498572
46 25 point 50.6384649 3.0542671
47 25 point 50.6412316 3.0829985
48 25 point 50.6375038 3.0713014
49 25 point 50.6250537 3.0343628
0 26 point 50.6300806 3.0593361
3 26 point 50.6260407 3.0590765
4 26 point 50.6345356 3.0797029
5 26 point 50.6322626 3.0298685
7 26 point 50.619823 3.0815594
8 26 disappearpoint 50.6455737 3.0638228
10 26 point 50.633504 3.0615853
13 26 point 50.6188506 3.0817246
14 26 point 50.626498 3.0405543
18 26 point 50.6415274 3.0372101
19 26 point 50.6367654 3.0822905
21 26 point 50.6417625 3.0572511
22 26 point 50.6345071 3.048666
23 26 point 50.6165442 3.0608799
29 26 point 50.6225547 3.0451787
30 26 point 50.6314241 3.0647365
31 26 point 50.6179413 3.044056
32 26 point 50.6316123 3.0809958
33 26 point 50.6367292 3.0359346
34 26 point 50.648283 3.0450218
35 26 point 50.6386874 3.086605
38 26 point 50.6204427 3.0827673
39 26 point 50.6305467 3.0852889
40 26 point 50.6439103 3.0743989
41 26 point 50.6300806 3.0593361
43 26 point 50.6290801 3.0756378
45 26 point 50.6486435 3.049876
46 26 point 50.6384502 3.0539764
47 26 point 50.6415629 3.0839325
48 26 point 50.6373318 3.0714861
49 26 point 50.6255296 3.0354862
0 27 point 50.6299593 3.0591483
3 27 point 50.6260306 3.058912
4 27 point 50.6345271 3.0794962
5 27 point 50.6322095 3.0298027
7 27 point 50.6201464 3.0816453
10 27 point 50.6334152 3.0615618
13 27 point 50.6186607 3.0817523
14 27 point 50.626299 3.0403518
18 27 point 50.6420059 3.0373252
19 27 point 50.6365469 3.0832374
21 27 point 50.6417525 3.0572527
22 27 point 50.6346782 3.0483036
23 27 point 50.6168283 3.0585619
29 27 point 50.6222878 3.0455044
30 27 point 50.6309763 3.0641313
31 27 point 50.6178925 3.0445034
32 27 point 50.6315692 3.0809492
33 27 point 50.636731 3.0360145
34 27 point 50.6481282 3.0447287
35 27 point 50.6384424 3.0865728
38 27 point 50.6205547 3.0836646
39 27 point 50.6305472 3.0852283
40 27 point 50.6431757 3.0740593
41 27 point 50.6299593 3.0591483
43 27 point 50.6290553 3.0754654
45 27 point 50.6487806 3.0499581
46 27 point 50.638142 3.0540163
47 27 point 50.6418035 3.0848248
48 27 point 50.6372328 3.0715925
49 27 point 50.6254792 3.0355532
0 28 point 50.6298678 3.0589805
3 28 point 50.6252323 3.0593426
4 28 point 50.6345438 3.0792881
5 28 point 50.632119 3.0295838
7 28 point 50.6204527 3.0817955
10 28 point 50.6330135 3.0614517
13 28 point 50.6182551 3.0817511
14 28 point 50.6262828 3.0403363
18 28 point 50.6425588 3.0375667
19 28 point 50.6374069 3.0836989
21 28 point 50.6417414 3.0572202
22 28 point 50.6349126 3.0478356
23 28 point 50.6171189 3.0559664
29 28 point 50.6221331 3.0457379
30 28 point 50.6307655 3.06383
31 28 point 50.6178038 3.0451047
32 28 point 50.6315373 3.0808881
33 28 point 50.6367622 3.0359462
34 28 point 50.6480583 3.0445981
35 28 point 50.6383036 3.0865551
38 28 point 50.6205875 3.0840237
39 28 point 50.6305562 3.0840999
40 28 point 50.643135 3.0740405
41 28 point 50.6298678 3.0589805
43 28 point 50.6291024 3.0754623
45 28 point 50.648958 3.0501801
46 28 point 50.6380166 3.0540372
47 28 point 50.642016 3.0856941
48 28 point 50.6370925 3.0717431
49 28 point 50.6254501 3.0356398
0 29 point 50.6297715 3.0587753
3 29 point 50.6252419 3.0593875
4 29 point 50.6346319 3.0789928
5 29 point 50.6320221 3.0293238
7 29 point 50.6207011 3.0819886
10 29 point 50.632923 3.0614192
13 29 point 50.6181944 3.0817673
14 29 point 50.6262325 3.040288
18 29 point 50.6429253 3.0377938
19 29 point 50.6374939 3.0826706
21 29 point 50.6417329 3.0571902
22 29 point 50.6347477 3.0477203
23 29 point 50.6171757 3.0553726
29 29 point 50.6220273 3.0456593
30 29 point 50.6307134 3.0637663
31 29 point 50.6177887 3.0452091
32 29 point 50.6315102 3.0808242
33 29 point 50.6367879 3.035862
34 29 point 50.6471683 3.0428152
35 29 point 50.638301 3.0844158
38 29 point 50.6205806 3.0841363
39 29 point 50.6305555 3.0840111
40 29 point 50.6429149 3.0739444
41 29 point 50.6297715 3.0587753
43 29 point 50.629122 3.0756253
45 29 point 50.6492333 3.0505732
46 29 point 50.6379463 3.0540792
47 29 point 50.6421807 3.0866264
48 29 point 50.6369662 3.0722065
49 29 point 50.6251252 3.0369951
0 30 point 50.6296868 3.0585646
3 30 point 50.625269 3.0595137
4 30 point 50.6347167 3.0787194
5 30 point 50.6320018 3.0293076
7 30 point 50.6211402 3.0824285
10 30 point 50.6328014 3.0613645
13 30 point 50.6179808 3.0818484
14 30 point 50.6262099 3.0403161
18 30 point 50.6432689 3.0380492
19 30 point 50.637162 3.0824925
21 30 point 50.6416833 3.0572273
22 30 point 50.6351214 3.0463957
23 30 point 50.6172131 3.0548067
29 30 point 50.6219566 3.0456047
30 30 point 50.6313518 3.0626039
31 30 point 50.6176929 3.0458737
32 30 point 50.6313615 3.0800455
33 30 point 50.6368566 3.0356894
34 30 point 50.6465247 3.0415641
35 30 point 50.6373853 3.0843803
38 30 point 50.6205564 3.0842423
39 30 point 50.631167 3.0838444
40 30 point 50.6430656 3.0736275
41 30 point 50.6296868 3.0585646
43 30 point 50.6291278 3.0756667
45 30 point 50.6488004 3.0497224
46 30 point 50.6379062 3.0541587
47 30 disappearpoint 50.64227 3.0876854
48 30 point 50.6363745 3.0745281
49 30 point 50.6249074 3.0379176
0 31 point 50.6295991 3.0583359
3 31 disappearpoint 50.6253086 3.0596982
4 31 point 50.6348638 3.0783034
5 31 point 50.6318346 3.0294536
7 31 point 50.6216866 3.0828732
10 31 point 50.6328842 3.06125
13 31 point 50.617714 3.0819884
14 31 point 50.6261502 3.04039
18 31 point 50.6436381 3.0383784
19 31 point 50.6367654 3.0822905
21 31 point 50.6416807 3.0572185
22 31 point 50.6341768 3.0453701
23 31 point 50.6172418 3.0542731
29 31 point 50.6221054 3.0454201
30 31 point 50.6316369 3.062098
31 31 point 50.6181112 3.0460158
32 31 point 50.6313297 3.0798353
33 31 point 50.6368997 3.035581
34 31 point 50.6457298 3.0399965
35 31 point 50.6374069 3.0836989
38 31 point 50.620543 3.084337
39 31 point 50.6316742 3.0837334
40 31 point 50.6433098 3.0730845
41 31 point 50.6295991 3.0583359
43 31 point 50.6292663 3.0765698
45 31 point 50.648536 3.0491819
46 31 point 50.6379199 3.0544677
48 31 point 50.6361898 3.075253
49 31 point 50.6254249 3.0385469
0 32 point 50.629486 3.0579874
4 32 point 50.6348509 3.0781672
5 32 point 50.6318301 3.0294824
7 32 point 50.6209167 3.0821161
10 32 point 50.6331829 3.0608342
13 32 point 50.6174755 3.0821732
14 32 point 50.6261389 3.040404
18 32 point 50.6434836 3.0385616
19 32 point 50.6365642 3.08217
21 32 point 50.6415326 3.0573248
22 32 point 50.633235 3.0473624
23 32 point 50.6172712 3.0536505
29 32 point 50.6222041 3.0452989
30 32 point 50.6316737 3.0620316
31 32 point 50.6182074 3.0460484
32 32 point 50.6313526 3.0797252
33 32 point 50.63694 3.0354861
34 32 point 50.6455519 3.0395876
35 32 point 50.6365469 3.0832374
38 32 point 50.6205503 3.084421
39 32 point 50.6323759 3.083862
40 32 point 50.6433589 3.0730795
41 32 point 50.629486 3.0579874
43 32 point 50.6293252 3.0769386
45 32 point 50.6484184 3.0489131
46 32 point 50.6378965 3.0545245
48 32 point 50.6361443 3.0755428
49 32 point 50.6251225 3.0391537
0 33 point 50.6293759 3.0576382
4 33 point 50.6353124 3.0768414
5 33 point 50.631919 3.0297224
7 33 point 50.6206222 3.0818412
10 33 point 50.6334552 3.0613786
13 33 point 50.61715 3.0825065
14 33 point 50.6259513 3.0406446
18 33 point 50.6434022 3.0386582
19 33 point 50.6357114 3.0817368
21 33 point 50.6414332 3.056992
22 33 point 50.6331756 3.0474688
23 33 point 50.617284 3.0528454
29 33 point 50.622191 3.0452524
30 33 point 50.631622 3.0619564
31 33 point 50.6186909 3.0461701
32 33 point 50.6314864 3.0796758
33 33 point 50.6370008 3.0353617
34 33 point 50.645414 3.0391336
35 33 point 50.6355069 3.0826971
38 33 point 50.620579 3.0845054
39 33 point 50.6323823 3.0840098
40 33 point 50.6434463 3.0730401
41 33 point 50.6293759 3.0576382
43 33 point 50.6293508 3.0769212
45 33 point 50.6483053 3.0487432
46 33 point 50.6370696 3.0553653
48 33 point 50.6360401 3.0759942
49 33 point 50.6250562 3.0393275
0 34 point 50.6292759 3.0573337
4 34 point 50.6354642 3.0763403
5 34 point 50.6319555 3.0297365
7 34 point 50.6204118 3.0816984
10 34 point 50.6334863 3.0614701
13 34 point 50.6158459 3.0840123
14 34 point 50.6258769 3.04074
18 34 point 50.6432636 3.0386522
19 34 point 50.6355069 3.0826971
21 34 point 50.6412918 3.0570947
22 34 point 50.6314799 3.0494394
23 34 disappearpoint 50.6172813 3.0520085
29 34 point 50.6225544 3.0447879
30 34 point 50.6315864 3.0620298
31 34 point 50.618772 3.0455348
32 34 point 50.6315592 3.0797533
33 34 point 50.6370815 3.0352148
34 34 point 50.6453357 3.0386318
35 34 point 50.6353148 3.0836244
38 34 point 50.6206082 3.0845497
39 34 point 50.6324061 3.0849304
40 34 point 50.6435301 3.0729558
41 34 point 50.6292759 3.0573337
43 34 point 50.6294856 3.0768525
45 34 point 50.6482207 3.0486678
46 34 point 50.6371153 3.0554548
48 34 point 50.6360387 3.0761221
49 34 point 50.624913 3.0395384
0 35 point 50.6291674 3.0570813
4 35 point 50.6355302 3.0761598
5 35 point 50.632119 3.0295838
7 35 point 50.6201173 3.0815635
10 35 point 50.633504 3.0615853
13 35 point 50.6163027 3.083224
14 35 point 50.6254386 3.0412689
18 35 point 50.6427119 3.038901
19 35 point 50.6353106 3.0828825
21 35 point 50.6414445 3.0576095
22 35 point 50.6321351 3.0510197
29 35 point 50.6226237 3.0447054
30 35 point 50.6313015 3.0625305
31 35 point 50.6188409 3.0449953
32 35 point 50.6316439 3.0800376
33 35 point 50.6371619 3.0350865
34 35 point 50.6451838 3.0379495
35 35 point 50.6359319 3.0839352
38 35 point 50.6204896 3.0845231
39 35 point 50.6323754 3.0852845
40 35 point 50.6436163 3.0727676
41 35 point 50.6291674 3.0570813
43 35 point 50.6296643 3.0768988
45 35 point 50.6481154 3.0486175
46 35 point 50.6371266 3.055565
48 35 point 50.6361076 3.0760065
49 35 point 50.6248217 3.0396744
0 36 point 50.6290441 3.0567857
4 36 point 50.635741 3.0759189
5 36 point 50.6322095 3.0298027
7 36 point 50.6198503 3.0814833
10 36 point 50.6337153 3.0616385
13 36 point 50.6164234 3.0830157
14 36 point 50.6250645 3.0417358
18 36 point 50.6425408 3.038805
19 36 point 50.6351069 3.0830849
21 36 point 50.6417351 3.057399
22 36 point 50.6309645 3.0522099
29 36 point 50.6226402 3.0447553
30 36 point 50.6310179 3.0630387
31 36 point 50.6189204 3.0444336
32 36 point 50.6317437 3.0802733
33 36 point 50.6372661 3.0349474
34 36 point 50.6451619 3.037851
35 36 point 50.6366631 3.0843265
38 36 point 50.6203611 3.0845232
39 36 point 50.6323678 3.0853715
40 36 point 50.6436411 3.0726088
41 36 point 50.6290441 3.0567857
43 36 point 50.6299742 3.0770469
45 36 point 50.6480136 3.0486149
46 36 point 50.6369605 3.0561788
48 36 point 50.6362715 3.0752706
49 36 point 50.624754 3.0397753
0 37 point 50.6288514 3.0564009
4 37 point 50.635808 3.0758594
5 37 point 50.6322626 3.0298685
7 37 point 50.6193921 3.0814742
10 37 point 50.6338514 3.0615355
13 37 point 50.6167204 3.0824154
14 37 point 50.6244404 3.0425202
18 37 point 50.6421347 3.039014
19 37 point 50.6346864 3.0834195
21 37 point 50.6418096 3.0576542
22 37 point 50.6305965 3.0513748
29 37 point 50.6229749 3.0443413
30 37 point 50.6306565 3.0636861
31 37 point 50.6183634 3.0443167
32 37 point 50.6317618 3.0804129
33 37 point 50.6373295 3.0348208
34 37 point 50.645153 3.0378055
35 37 point 50.6365178 3.0849528
38 37 point 50.6201524 3.0845356
39 37 point 50.6323014 3.0853685
40 37 point 50.6436367 3.0724705
41 37 point 50.6288514 3.0564009
43 37 point 50.6300391 3.0772402
45 37 point 50.6477075 3.0487609
46 37 point 50.6369122 3.0563343
48 37 point 50.6363566 3.0749326
49 37 point 50.6243559 3.040323
0 38 point 50.6287009 3.0560989
4 38 disappearpoint 50.6358696 3.0758589
5 38 point 50.6323311 3.0298769
7 38 point 50.6188268 3.0815071
10 38 point 50.6340716 3.0613114
13 38 point 50.616953 3.0820312
14 38 point 50.6238732 3.0432032
18 38 point 50.6420594 3.0387817
19 38 point 50.6343277 3.0836601
21 38 point 50.6418851 3.0575975
22 38 point 50.6300661 3.0519514
29 38 point 50.6229556 3.0442921
30 38 point 50.6306103 3.0637673
31 38 point 50.6183235 3.0447986
32 38 point 50.6317858 3.0805291
33 38 point 50.6371961 3.034939
34 38 point 50.6449617 3.0379314
35 38 point 50.6357678 3.0846099
38 38 point 50.6202979 3.0844351
39 38 point 50.6317749 3.0853443
40 38 point 50.6437572 3.0724789
41 38 point 50.6287009 3.0560989
43 38 point 50.6300771 3.0773877
45 38 point 50.6473568 3.048945
46 38 point 50.6369669 3.0564344
48 38 point 50.6367325 3.0734388
49 38 point 50.6242095 3.0404991
0 39 point 50.6285721 3.0558601
5 39 point 50.6324746 3.0297311
7 39 point 50.6184291 3.0815208
10 39 point 50.6341442 3.0612419
13 39 point 50.6172038 3.0817033
14 39 point 50.6238702 3.0432069
18 39 point 50.641952 3.038667
19 39 point 50.6342345 3.0830211
21 39 point 50.6418302 3.0574175
22 39 point 50.6304011 3.0527949
29 39 point 50.6226237 3.0447054
30 39 point 50.6301541 3.064584
31 39 point 50.6188409 3.0449953
32 39 point 50.631813 3.0806471
33 39 point 50.6370924 3.0350677
34 39 disappearpoint 50.6448712 3.0375504
35 39 point 50.6355441 3.0858029
38 39 point 50.620437 3.0843693
39 39 point 50.631676 3.0853398
40 39 point 50.643769 3.0724917
41 39 point 50.6285721 3.0558601
43 39 point 50.6299616 3.0774229
45 39 point 50.646795 3.0492583
46 39 point 50.6370154 3.0563831
48 39 point 50.6369312 3.0726616
49 39 point 50.6231805 3.0417566
0 40 point 50.6284003 3.0555376
5 40 point 50.6323599 3.0294253
7 40 point 50.6181066 3.0815007
10 40 point 50.6346365 3.060721
13 40 point 50.6174683 3.0814418
14 40 point 50.6237971 3.043306
18 40 point 50.641817 3.0386997
19 40 point 50.6341979 3.0824658
21 40 point 50.6417864 3.0572677
22 40 point 50.6297184 3.0534362
29 40 point 50.6225544 3.0447879
30 40 point 50.6300787 3.0644805
31 40 point 50.618772 3.0455348
32 40 point 50.6318369 3.0807705
33 40 point 50.6370235 3.0351761
35 40 point 50.6363019 3.0862931
38 40 point 50.6205564 3.0842423
39 40 point 50.6305467 3.0852889
40 40 point 50.6438601 3.0725907
41 40 point 50.6284003 3.0555376
43 40 point 50.629703 3.0773202
45 40 point 50.6464955 3.0493438
46 40 point 50.6370596 3.0563428
48 40 point 50.6370212 3.0724205
49 40 point 50.6230101 3.0413389
0 41 point 50.6282306 3.0552193
5 41 point 50.6322297 3.0290779
7 41 point 50.6178486 3.0814111
10 41 point 50.6347175 3.0606292
13 41 point 50.6177903 3.0812176
14 41 point 50.6234872 3.0436788
18 41 point 50.6415569 3.0390174
19 41 point 50.6341974 3.0821745
21 41 point 50.6417794 3.0572582
22 41 point 50.6295083 3.0526241
29 41 point 50.622191 3.0452524
30 41 point 50.6294048 3.0635643
31 41 point 50.6186909 3.0461701
32 41 point 50.6318314 3.0808398
33 41 point 50.6369047 3.0353818
35 41 point 50.6359863 3.0868802
38 41 point 50.6205806 3.0841363
39 41 point 50.630541 3.0859583
40 41 point 50.6438133 3.0723894
41 41 point 50.6282306 3.0552193
43 41 point 50.6293569 3.0771376
45 41 point 50.6463244 3.0494361
46 41 point 50.6371304 3.056271
48 41 point 50.6370948 3.0722138
49 41 point 50.6229405 3.0411588
0 42 point 50.6280678 3.0549086
5 42 point 50.6321209 3.0287875
7 42 point 50.6175804 3.0812577
10 42 point 50.635661 3.0596217
13 42 point 50.6181344 3.081063
14 42 point 50.6233447 3.0438748
18 42 point 50.6407798 3.0399665
19 42 point 50.6343791 3.0826587
21 42 point 50.6417701 3.0572511
22 42 point 50.6295911 3.0525309
29 42 point 50.6221488 3.0451048
30 42 point 50.6294176 3.0635414
31 42 point 50.6182074 3.0460484
32 42 point 50.6318267 3.0808993
33 42 point 50.6368717 3.0354501
35 42 point 50.6359393 3.0869677
38 42 point 50.6205875 3.0840237
39 42 point 50.6305405 3.0860155
40 42 point 50.6437956 3.0722425
41 42 point 50.6280678 3.0549086
43 42 point 50.6294225 3.0775488
45 42 point 50.646096 3.049623
46 42 disappearpoint 50.6372087 3.056174
48 42 point 50.6371827 3.071878
49 42 disappearpoint 50.6234865 3.0406643
0 43 point 50.627911 3.0545969
5 43 point 50.6313832 3.0295304
7 43 point 50.6173321 3.0810367
10 43 point 50.6357446 3.0595342
13 43 point 50.6184844 3.080947
14 43 point 50.6233176 3.043835
18 43 point 50.6406922 3.0400181
19 43 point 50.6344767 3.0828757
21 43 point 50.6417625 3.0572511
22 43 point 50.6296215 3.0523624
29 43 point 50.6218448 3.0440662
30 43 point 50.6302855 3.0619863
31 43 point 50.6179856 3.047908
32 43 point 50.6317926 3.0809851
33 43 point 50.6367752 3.0355261
35 43 point 50.6360325 3.0870503
38 43 point 50.6205547 3.0836646
39 43 point 50.6304927 3.0860212
40 43 point 50.6438092 3.0721364
41 43 point 50.627911 3.0545969
43 43 point 50.6294561 3.0777592
45 43 point 50.645091 3.050736
48 43 point 50.6372776 3.0716906
0 44 point 50.6277888 3.0543472
5 44 point 50.6313589 3.0295245
7 44 point 50.6169659 3.0806529
10 44 point 50.6357166 3.0594692
13 44 point 50.6187716 3.0808917
14 44 point 50.6232284 3.0436776
18 44 point 50.6405699 3.0402109
19 44 point 50.6346097 3.0831746
21 44 point 50.6417525 3.0572527
22 44 point 50.6296708 3.0520966
29 44 point 50.6216439 3.0442079
30 44 point 50.630426 3.0618924
31 44 point 50.6179571 3.0481101
32 44 point 50.631745 3.0810489
33 44 point 50.6366464 3.0356063
35 44 point 50.6361943 3.0871938
38 44 point 50.6204427 3.0827673
39 44 point 50.6296373 3.0861239
40 44 point 50.6437326 3.0723258
41 44 point 50.6277888 3.0543472
43 44 point 50.6294691 3.077754
45 44 point 50.6451459 3.0508492
48 44 point 50.6375379 3.0714001
0 45 point 50.6276355 3.0540522
5 45 point 50.6311012 3.0289048
7 45 point 50.617293 3.081067
10 45 point 50.6356756 3.059374
13 45 point 50.6190065 3.0808834
14 45 point 50.6227365 3.0424625
18 45 point 50.6404642 3.0405595
19 45 point 50.6346623 3.0833386
21 45 point 50.6417414 3.0572202
22 45 point 50.6297897 3.0513604
29 45 point 50.6215805 3.0439846
30 45 point 50.6305481 3.0616751
31 45 point 50.6179584 3.048334
32 45 point 50.631691 3.0811061
33 45 point 50.6367315 3.0356348
35 45 point 50.6364078 3.0873831
38 45 point 50.62041 3.082385
39 45 point 50.6296976 3.0869303
40 45 point 50.6436334 3.0724462
41 45 point 50.6276355 3.0540522
43 45 point 50.6295008 3.0777521
45 45 point 50.644937 3.0510894
48 45 point 50.6375956 3.0712841
0 46 point 50.6274705 3.0537373
5 46 point 50.6311508 3.028853
7 46 point 50.6176181 3.0814814
10 46 point 50.6352186 3.0582935
13 46 point 50.6194636 3.0809445
14 46 point 50.6223629 3.0427727
18 46 point 50.6403647 3.0408251
19 46 point 50.6347563 3.0832207
21 46 point 50.6417329 3.0571902
22 46 point 50.6303534 3.0507895
29 46 disappearpoint 50.62161 3.0439566
30 46 point 50.6305881 3.0616465
31 46 point 50.6179963 3.0483783
32 46 point 50.6315681 3.0812042
33 46 point 50.6367775 3.0357269
35 46 point 50.6364423 3.0874137
38 46 point 50.6203402 3.0821302
39 46 point 50.6305145 3.0868305
40 46 point 50.6436049 3.0723253
41 46 point 50.6274705 3.0537373
43 46 point 50.6295251 3.0777576
45 46 point 50.6448852 3.0509854
48 46 point 50.6375038 3.0713014
0 47 point 50.6273142 3.0534365
5 47 point 50.6318471 3.0281033
7 47 point 50.6177293 3.0816407
10 47 point 50.6354502 3.0578877
13 47 point 50.6197556 3.0810481
14 47 point 50.6228815 3.044102
18 47 point 50.6402635 3.0410751
19 47 point 50.6350635 3.082975
21 47 point 50.6416833 3.0572273
22 47 point 50.6305965 3.0513748
30 47 point 50.6311283 3.0625219
31 47 point 50.6183763 3.0484928
32 47 point 50.6315417 3.0812113
33 47 point 50.636809 3.0356113
35 47 point 50.6364915 3.0874399
38 47 point 50.620263 3.0819719
39 47 point 50.6305386 3.0868276
40 47 point 50.6435515 3.0722077
41 47 point 50.6273142 3.0534365
43 47 point 50.6295565 3.0777744
45 47 point 50.643151 3.0531233
48 47 point 50.6373318 3.0714861
0 48 point 50.6271881 3.0531859
5 48 point 50.6321993 3.0277641
7 48 point 50.6178322 3.0817397
10 48 point 50.6355002 3.0578
13 48 point 50.6200991 3.081223
14 48 point 50.6229556 3.0442921
18 48 point 50.6401882 3.0412827
19 48 point 50.6353016 3.0827538
21 48 point 50.6416807 3.0572185
22 48 point 50.6300661 3.0519514
30 48 point 50.631025 3.0627142
31 48 point 50.6183456 3.0487218
32 48 point 50.6311214 3.0811329
33 48 point 50.6368717 3.0354501
35 48 point 50.6365333 3.087097
38 48 point 50.6201357 3.0818191
39 48 point 50.6305405 3.0860155
40 48 point 50.6434417 3.0720879
41 48 point 50.6271881 3.0531859
43 48 point 50.6295844 3.0778006
45 48 point 50.6430604 3.0532053
48 48 point 50.6372328 3.0715925
0 49 point 50.6269373 3.0527224
5 49 point 50.6329827 3.0269683
7 49 point 50.6180927 3.0819304
10 49 point 50.6362289 3.0566442
13 49 point 50.6203322 3.0814083
14 49 point 50.6226237 3.0447054
18 49 point 50.6401824 3.0414066
19 49 point 50.6354227 3.0826195
21 49 point 50.6415326 3.0573248
22 49 point 50.6297054 3.0523035
30 49 point 50.6310179 3.0630387
31 49 point 50.6183003 3.0491111
32 49 point 50.6308305 3.081159
33 49 point 50.6369047 3.0353818
35 49 point 50.6365558 3.0869125
38 49 point 50.6199529 3.08171
39 49 point 50.6304927 3.0860212
40 49 point 50.6434731 3.0720461
41 49 point 50.6269373 3.0527224
43 49 point 50.6296126 3.0778434
45 49 point 50.6429913 3.0532404
48 49 point 50.6370925 3.0717431
0 50 point 50.6268125 3.0524655
5 50 point 50.6330493 3.0269
7 50 point 50.6183013 3.0819522
10 50 point 50.6366661 3.0559352
13 50 point 50.6206916 3.081743
14 50 point 50.6226402 3.0447553
18 50 point 50.6402193 3.0415573
19 50 point 50.6354621 3.0825148
21 50 point 50.6414332 3.056992
